Unnamed: 0,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment,Sector
10140, Robert P Corker Jr.,4/30/2014,Self,AZSEY,Allianz SE (OTC Markets),Stock,Purchase,1001.0,--,Unknown
10141, Robert P Corker Jr.,5/1/2014,Self,VOD,Vodafone Group Public Limited Company (NASDAQ),Stock,Purchase,1001.0,--,Communication Services
10142, Robert P Corker Jr.,5/1/2014,Self,MCK,McKesson Corporation (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10143, Robert P Corker Jr.,5/2/2014,Self,V,Visa Inc. (NYSE),Stock,Purchase,1001.0,--,Financial Services
10144, Robert P Corker Jr.,5/2/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10145, Robert P Corker Jr.,5/2/2014,Self,BRK-B,Berkshire Hathaway Inc. (NYSE),Stock,Sale (Full),1001.0,--,Financial Services
10146, Robert P Corker Jr.,5/2/2014,Self,CMI,Cummins Inc. (NYSE),Stock,Sale (Full),15001.0,--,Industrials
10147, Robert P Corker Jr.,5/2/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,1001.0,--,Technology
10148, Robert P Corker Jr.,5/2/2014,Self,MPC,Marathon Petroleum Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
10149, Robert P Corker Jr.,5/6/2014,Self,CR,Crane Co. (NYSE),Stock,Purchase,1001.0,--,Industrials
10150, Robert P Corker Jr.,5/7/2014,Self,EGN,Energen Corp. (NYSE),Stock,Purchase,1001.0,--,Unknown
10151, Robert P Corker Jr.,5/7/2014,Self,VZ,Verizon Communications Inc. (NYSE),Stock,Purchase,1001.0,--,Communication Services
10152, Robert P Corker Jr.,5/7/2014,Self,BRCD,"Brocade Communications Systems, Inc. (NASDAQ)",Stock,Sale (Full),1001.0,--,Unknown
10153, Robert P Corker Jr.,5/7/2014,Self,NTAP,"NetApp, Inc. (NASDAQ)",Stock,Sale (Full),1001.0,--,Technology
10154, Robert P Corker Jr.,5/7/2014,Self,MRO,Marathon Oil Corporation (NYSE),Stock,Sale (Full),1001.0,--,Energy
10155, Robert P Corker Jr.,5/8/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10156, Robert P Corker Jr.,5/8/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10157, Robert P Corker Jr.,5/8/2014,Self,BRK-B,Berkshire Hathaway Inc. (NYSE),Stock,Sale (Full),1001.0,--,Financial Services
10158, Robert P Corker Jr.,5/9/2014,Self,VTR,"Ventas, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Real Estate
10159, Robert P Corker Jr.,5/14/2014,Self,STZ,Constellation Brands Inc. (NYSE),Stock,Sale (Full),1001.0,--,Consumer Defensive
10160, Robert P Corker Jr.,5/16/2014,Self,AVGO,Avago Technologies Limited (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10161, Robert P Corker Jr.,5/20/2014,Self,T,"AT&T, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Communication Services
10162, Robert P Corker Jr.,5/20/2014,Self,ABBV,AbbVie Inc. (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10163, Robert P Corker Jr.,5/20/2014,Self,AZSEY,Allianz SE (OTC Markets),Stock,Sale (Full),1001.0,--,Unknown
10164, Robert P Corker Jr.,5/20/2014,Self,ADP,"Automatic Data Processing, Inc. (NASDAQ)",Stock,Sale (Full),1001.0,--,Industrials
10165, Robert P Corker Jr.,5/20/2014,Self,MO,Altria Group Inc. (NYSE),Stock,Sale (Full),15001.0,--,Consumer Defensive
10166, Robert P Corker Jr.,5/20/2014,Self,BUD,Anheuser-Busch InBev SA/NV (NYSE),Stock,Sale (Full),1001.0,--,Consumer Defensive
10167, Robert P Corker Jr.,5/20/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10168, Robert P Corker Jr.,5/20/2014,Self,AEE,Ameren Corporation (NYSE),Stock,Sale (Full),1001.0,--,Utilities
10169, Robert P Corker Jr.,5/20/2014,Self,AZN,AstraZeneca PLC (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10170, Robert P Corker Jr.,5/20/2014,Self,BAESY,BAE Systems plc (OTC Markets),Stock,Sale (Full),15001.0,--,Industrials
10171, Robert P Corker Jr.,5/20/2014,Self,BASFY,BASF SE (OTC Markets),Stock,Sale (Full),1001.0,--,Basic Materials
10172, Robert P Corker Jr.,5/20/2014,Self,BHP,BHP Billiton Limited (NYSE),Stock,Sale (Full),1001.0,--,Basic Materials
10173, Robert P Corker Jr.,5/20/2014,Self,BCE,BCE Inc. (NYSE),Stock,Sale (Full),15001.0,--,Communication Services
10174, Robert P Corker Jr.,5/20/2014,Self,BTI,British American Tobacco plc (AMEX),Stock,Sale (Full),1001.0,--,Consumer Defensive
10175, Robert P Corker Jr.,5/20/2014,Self,CME,CME Group Inc. (NASDAQ),Stock,Sale (Full),1001.0,--,Financial Services
10176, Robert P Corker Jr.,5/20/2014,Self,CPYYY,Centrica plc (OTC Markets),Stock,Sale (Full),15001.0,--,Utilities
10177, Robert P Corker Jr.,5/20/2014,Self,CTL,"CenturyLink, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Unknown
10178, Robert P Corker Jr.,5/20/2014,Self,CMWAY,Commonwealth Bank of Australia (OTC Markets),Stock,Sale (Full),1001.0,--,Financial Services
10179, Robert P Corker Jr.,5/20/2014,Self,CMPGY,Compass Group PLC (OTC Markets),Stock,Sale (Full),1001.0,--,Consumer Cyclical
10180, Robert P Corker Jr.,5/20/2014,Self,COP,ConocoPhillips (NYSE),Stock,Sale (Full),1001.0,--,Energy
10181, Robert P Corker Jr.,5/20/2014,Self,CXW,Corrections Corporation of America (NYSE),Stock,Sale (Full),1001.0,--,Industrials
10182, Robert P Corker Jr.,5/20/2014,Self,DE,Deere & Company (NYSE),Stock,Sale (Full),1001.0,--,Industrials
10183, Robert P Corker Jr.,5/20/2014,Self,DTEGY,Deutsche Telekom AG (OTC Markets),Stock,Sale (Full),15001.0,--,Communication Services
10184, Robert P Corker Jr.,5/20/2014,Self,DPSGY,Deutsche Post AG (OTC Markets),Stock,Sale (Full),1001.0,--,Unknown
10185, Robert P Corker Jr.,5/20/2014,Self,DEO,Diageo plc (NYSE),Stock,Sale (Full),1001.0,--,Consumer Defensive
10186, Robert P Corker Jr.,5/20/2014,Self,DO,"Diamond Offshore Drilling, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Energy
10187, Robert P Corker Jr.,5/20/2014,Self,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Sale (Full),1001.0,--,Basic Materials
10188, Robert P Corker Jr.,5/20/2014,Self,D,"Dominion Resources, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Utilities
10189, Robert P Corker Jr.,5/20/2014,Self,RRD,R.R. Donnelley & Sons Company (NASDAQ),Stock,Sale (Full),1001.0,--,Unknown
10190, Robert P Corker Jr.,5/20/2014,Self,DOW,The Dow Chemical Company (NYSE),Stock,Sale (Full),1001.0,--,Basic Materials
10191, Robert P Corker Jr.,5/20/2014,Self,DUK,Duke Energy Corporation (NYSE),Stock,Sale (Full),15001.0,--,Utilities
10192, Robert P Corker Jr.,5/20/2014,Self,ECIFY,Electricite de France SA (OTC Markets),Stock,Sale (Full),15001.0,--,Unknown
10193, Robert P Corker Jr.,5/20/2014,Self,EMR,Emerson Electric Co. (NYSE),Stock,Sale (Full),1001.0,--,Industrials
10194, Robert P Corker Jr.,5/20/2014,Self,EPD,Enterprise Products Partners L.P. (NYSE),Stock,Sale (Full),1001.0,--,Energy
10195, Robert P Corker Jr.,5/20/2014,Self,AJG,Arthur J Gallagher & Co. (NYSE),Stock,Sale (Full),1001.0,--,Financial Services
10196, Robert P Corker Jr.,5/20/2014,Self,GSK,GlaxoSmithKline plc (NYSE),Stock,Sale (Full),15001.0,--,Healthcare
10197, Robert P Corker Jr.,5/20/2014,Self,HCN,"Health Care REIT, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Unknown
10198, Robert P Corker Jr.,5/20/2014,Self,ITYBY,Imperial Tobacco Group plc (OTC Markets),Stock,Sale (Full),15001.0,--,Unknown
10199, Robert P Corker Jr.,5/20/2014,Self,TEG,"Integrys Energy Group, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Unknown
10200, Robert P Corker Jr.,5/20/2014,Self,JNJ,Johnson & Johnson (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10201, Robert P Corker Jr.,5/20/2014,Self,KLAC,KLA-Tencor Corporation (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10202, Robert P Corker Jr.,5/20/2014,Self,KMB,Kimberly-Clark Corporation (NYSE),Stock,Sale (Full),1001.0,--,Consumer Defensive
10203, Robert P Corker Jr.,5/20/2014,Self,KMP,"Kinder Morgan Energy Partners, L.P. (NYSE)",Stock,Sale (Full),1001.0,--,Unknown
10204, Robert P Corker Jr.,5/20/2014,Self,LMT,Lockheed Martin Corporation (NYSE),Stock,Sale (Full),1001.0,--,Industrials
10205, Robert P Corker Jr.,5/20/2014,Self,LO,"Lorillard, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Unknown
10206, Robert P Corker Jr.,5/20/2014,Self,MWE,"MarkWest Energy Partners, L.P. (NYSE)",Stock,Sale (Full),1001.0,--,Unknown
10207, Robert P Corker Jr.,5/20/2014,Self,MAT,"Mattel, Inc. (NASDAQ)",Stock,Sale (Full),1001.0,--,Consumer Cyclical
10208, Robert P Corker Jr.,5/20/2014,Self,MCD,McDonald's Corp. (NYSE),Stock,Sale (Full),1001.0,--,Consumer Cyclical
10209, Robert P Corker Jr.,5/20/2014,Self,MRK,Merck & Co. Inc. (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10210, Robert P Corker Jr.,5/20/2014,Self,MSFT,Microsoft Corporation (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10211, Robert P Corker Jr.,5/20/2014,Self,MCHP,Microchip Technology Inc. (NASDAQ),Stock,Sale (Full),1001.0,--,Technology
10212, Robert P Corker Jr.,5/20/2014,Self,MURGY,MURGY - Munich RE Group ADR,Stock,Sale (Full),1001.0,--,Financial Services
10213, Robert P Corker Jr.,5/20/2014,Self,NGG,National Grid plc (NYSE),Stock,Sale (Full),15001.0,--,Utilities
10214, Robert P Corker Jr.,5/20/2014,Self,NSRGY,Nestl (OTC Markets),Stock,Sale (Full),1001.0,--,Consumer Defensive
10215, Robert P Corker Jr.,5/20/2014,Self,NVS,Novartis AG (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10216, Robert P Corker Jr.,5/20/2014,Self,ORKLY,Orkla ASA (OTC Markets),Stock,Sale (Full),1001.0,--,Consumer Defensive
10217, Robert P Corker Jr.,5/20/2014,Self,PPL,PPL Corporation (NYSE),Stock,Sale (Full),15001.0,--,Utilities
10218, Robert P Corker Jr.,5/20/2014,Self,PSO,Pearson plc (NYSE),Stock,Sale (Full),1001.0,--,Communication Services
10219, Robert P Corker Jr.,5/20/2014,Self,PEP,"Pepsico, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Consumer Defensive
10220, Robert P Corker Jr.,5/20/2014,Self,PM,"Philip Morris International, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Consumer Defensive
10221, Robert P Corker Jr.,5/20/2014,Self,PHI,Philippine Long Distance Telephone Company (NYSE),Stock,Sale (Full),1001.0,--,Communication Services
10222, Robert P Corker Jr.,5/20/2014,Self,POT,"Potash Corp. of Saskatchewan, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Unknown
10223, Robert P Corker Jr.,5/20/2014,Self,RGC,Regal Entertainment Group (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10224, Robert P Corker Jr.,5/20/2014,Self,RAI,Reynolds American Inc. (NYSE),Stock,Sale (Full),15001.0,--,Unknown
10225, Robert P Corker Jr.,5/20/2014,Self,RHHBY,Roche Holding AG (OTC Markets),Stock,Sale (Full),1001.0,--,Healthcare
10226, Robert P Corker Jr.,5/20/2014,Self,RCI,Rogers Communications Inc. (NYSE),Stock,Sale (Full),1001.0,--,Communication Services
10227, Robert P Corker Jr.,5/20/2014,Self,RDS-A,Royal Dutch Shell plc (NYSE),Stock,Sale (Full),15001.0,--,Unknown
10228, Robert P Corker Jr.,5/20/2014,Self,SSEZY,SSE plc (OTC Markets),Stock,Sale (Full),15001.0,--,Utilities
10229, Robert P Corker Jr.,5/20/2014,Self,SNY,Sanofi (NYSE),Stock,Sale (Full),1001.0,--,Healthcare
10230, Robert P Corker Jr.,5/20/2014,Self,STRNY,SEVERN TRENT PLC (OTC Markets),Stock,Sale (Full),1001.0,--,Utilities
10231, Robert P Corker Jr.,5/20/2014,Self,SJR,"Shaw Communications, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Unknown
10232, Robert P Corker Jr.,5/20/2014,Self,SO,Southern Company (NYSE),Stock,Sale (Full),1001.0,--,Utilities
10233, Robert P Corker Jr.,5/20/2014,Self,STO,Statoil ASA (NYSE),Stock,Sale (Full),1001.0,--,Unknown
10234, Robert P Corker Jr.,5/20/2014,Self,SVNLY,Svenska Handelsbanken AB (publ) (OTC Markets),Stock,Sale (Full),1001.0,--,Financial Services
10235, Robert P Corker Jr.,5/20/2014,Self,SCMWY,Swisscom AG (OTC Markets),Stock,Sale (Full),15001.0,--,Communication Services
10236, Robert P Corker Jr.,5/20/2014,Self,TE,"TECO Energy, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Unknown
10237, Robert P Corker Jr.,5/20/2014,Self,NGLS,Targa Resources Partners LP (NYSE),Stock,Sale (Full),1001.0,--,Unknown
10238, Robert P Corker Jr.,5/20/2014,Self,TLSYY,Telstra Corporation Limited (OTC Markets),Stock,Sale (Full),15001.0,--,Unknown
10239, Robert P Corker Jr.,5/20/2014,Self,TEZNY,TERNA - Rete Elettrica Nazionale Societ (OTC Markets),Stock,Sale (Full),15001.0,--,Utilities
10240, Robert P Corker Jr.,5/20/2014,Self,TOT,Total SA (NYSE),Stock,Sale (Full),15001.0,--,Unknown
10241, Robert P Corker Jr.,5/20/2014,Self,UNRDY,Unibail-Rodamco SE (OTC Markets),Stock,Sale (Full),1001.0,--,Unknown
10242, Robert P Corker Jr.,5/20/2014,Self,UL,Unilever plc (NYSE),Stock,Sale (Full),1001.0,--,Consumer Defensive
10243, Robert P Corker Jr.,5/20/2014,Self,UUGRY,United Utilities Group PLC (OTC Markets),Stock,Sale (Full),15001.0,--,Utilities
10244, Robert P Corker Jr.,5/20/2014,Self,VZ,Verizon Communications Inc. (NYSE),Stock,Sale (Full),15001.0,--,Communication Services
10245, Robert P Corker Jr.,5/20/2014,Self,VCISY,VINCI S.A. (OTC Markets),Stock,Sale (Full),15001.0,--,Industrials
10246, Robert P Corker Jr.,5/20/2014,Self,VIVHY,Vivendi Soci (OTC Markets),Stock,Sale (Full),1001.0,--,Communication Services
10247, Robert P Corker Jr.,5/20/2014,Self,VOD,Vodafone Group Public Limited Company (NASDAQ),Stock,Sale (Full),1001.0,--,Communication Services
10248, Robert P Corker Jr.,5/20/2014,Self,MRWSY,Wm. Morrison Supermarkets plc (OTC Markets),Stock,Sale (Full),1001.0,--,Unknown
10249, Robert P Corker Jr.,5/20/2014,Self,WM,"Waste Management, Inc. (NYSE)",Stock,Sale (Full),1001.0,--,Industrials
10250, Robert P Corker Jr.,5/20/2014,Self,WFC,Wells Fargo & Company (NYSE),Stock,Sale (Full),1001.0,--,Financial Services
10251, Robert P Corker Jr.,5/20/2014,Self,WBK,Westpac Banking Corporation (NYSE),Stock,Sale (Full),1001.0,--,Unknown
10252, Robert P Corker Jr.,5/20/2014,Self,WTKWY,Wolters Kluwer NV (OTC Markets),Stock,Sale (Full),1001.0,--,Industrials
10253, Robert P Corker Jr.,5/20/2014,Self,YARIY,Yara International ASA (OTC Markets),Stock,Sale (Full),1001.0,--,Basic Materials
10254, Robert P Corker Jr.,5/20/2014,Self,DDAIF,Daimler AG (OTC Markets),Stock,Sale (Full),15001.0,--,Unknown
10255, Robert P Corker Jr.,5/20/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),50001.0,--,Technology
10256, Robert P Corker Jr.,5/20/2014,Self,BRK-B,Berkshire Hathaway Inc. (NYSE),Stock,Sale (Full),50001.0,--,Financial Services
10257, Robert P Corker Jr.,5/20/2014,Self,COH,"Coach, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Unknown
10258, Robert P Corker Jr.,5/20/2014,Self,CTSH,Cognizant Technology Solutions Corporation (NASDAQ),Stock,Sale (Full),50001.0,--,Technology
10259, Robert P Corker Jr.,5/20/2014,Self,CMI,Cummins Inc. (NYSE),Stock,Sale (Full),15001.0,--,Industrials
10260, Robert P Corker Jr.,5/2/2014,Self,EMC,EMC Corporation (NYSE),Stock,Sale (Full),50001.0,--,Unknown
10261, Robert P Corker Jr.,5/20/2014,Self,ESRX,Express Scripts Holding Company (NASDAQ),Stock,Sale (Full),50001.0,--,Unknown
10262, Robert P Corker Jr.,5/20/2014,Self,GOOGL,Google Inc. (NASDAQ),Stock,Sale (Full),15001.0,--,Communication Services
10263, Robert P Corker Jr.,5/20/2014,Self,GOOG,Google Inc. (NASDAQ),Stock,Sale (Full),15001.0,--,Communication Services
10264, Robert P Corker Jr.,5/20/2014,Self,LKQ,LKQ Corp. (NASDAQ),Stock,Sale (Full),15001.0,--,Consumer Cyclical
10265, Robert P Corker Jr.,5/20/2014,Self,MTB,M&T Bank Corporation (NYSE),Stock,Sale (Full),50001.0,--,Financial Services
10266, Robert P Corker Jr.,5/20/2014,Self,MJN,Mead Johnson Nutrition Company (NYSE),Stock,Sale (Full),15001.0,--,Unknown
10267, Robert P Corker Jr.,5/20/2014,Self,NOV,"National Oilwell Varco, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Energy
10268, Robert P Corker Jr.,5/20/2014,Self,PCLN,The Priceline Group Inc. (NASDAQ),Stock,Sale (Full),15001.0,--,Unknown
10269, Robert P Corker Jr.,5/20/2014,Self,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Sale (Full),50001.0,--,Technology
10270, Robert P Corker Jr.,5/20/2014,Self,SLB,Schlumberger Limited (NYSE),Stock,Sale (Full),15001.0,--,Energy
10271, Robert P Corker Jr.,5/20/2014,Self,SRCL,"Stericycle, Inc. (NASDAQ)",Stock,Sale (Full),15001.0,--,Industrials
10272, Robert P Corker Jr.,5/20/2014,Self,VAR,"Varian Medical Systems, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Unknown
